,cell_line_id,part1_spearmanr,pca_spearmanr,racs_spearmanr
455,687505,0.8617384582749964,0.8664096133645579,0.8633933162432642
456,687506,0.8761539803534069,0.890214522020333,0.8953164017474632
457,687514,0.8766668016621046,0.8801397267785422,0.8634211021823531
458,687561,0.9069750480447283,0.9244492102617384,0.9235626714515192
459,687563,0.9035771093678271,0.9063179685409632,0.9122050541973765
460,687586,0.9107657024571807,0.9295819848575452,0.9294807676310772
461,687588,0.8720510895964587,0.8879522685364967,0.8897747685827562
462,687592,0.9208933941855441,0.917676489697003,0.9216751125316305
463,687596,0.90239336420884,0.9061471291278207,0.9111982217967078
464,687777,0.8886080809636524,0.8810534895501334,0.8871778816564079
465,687780,0.9113526093575564,0.904635648228977,0.8981316951667071
466,687787,0.8656237088173032,0.8705386070967864,0.874992288075104
467,687794,,,
468,687798,0.8789585923247519,0.8860370185019427,0.888580852933975
469,687802,0.8317945270522021,0.8252713231128802,0.8250252863453424
470,687812,0.8915412509492556,0.8754278717289341,0.8620261765169919
471,687815,0.8971678947069679,0.8852664302772204,0.9037073873942808
472,687816,0.8585885480879473,0.857983688918639,0.8561610734151089
473,687819,0.8389956193813896,0.8401554899704813,0.8564166520998849
474,687820,0.913455391524464,0.9207648924614553,0.9268486693149428
475,687821,0.9023839135958118,0.9067603133334607,0.9061179168068287
476,687829,0.9109621767900817,0.9186022661829252,0.9150430038395323
477,687985,0.854644012661237,0.8594923917328242,0.8576415245443406
478,687995,0.8881951897700413,0.8936125639469998,0.8911637876557099
479,688011,0.9019544019903764,0.9099194070504923,0.9070215240400425
480,688058,0.8887726594520555,0.889096133624416,0.8909016171587606
481,713880,0.8578628716535931,0.8785184826491144,0.888362767732658
482,713899,0.8956468258001401,0.9143499830650406,0.9161957089594533
483,717431,0.897360169138706,0.8997359871958537,0.901689774261297
484,722045,0.9142901448915294,0.9225593396637713,0.9130211373049769
485,722046,0.880743442023499,0.8847483659690517,0.8978454012038912
486,722058,0.934905391688313,0.9301385306013179,0.9286589578607324
487,722066,0.8900612081693579,0.8842113114621573,0.8770216474674634
488,724812,0.8927672240584458,0.90029048847201,0.8979101569229782
489,724828,0.8375201522855211,0.8344661003813499,0.8224383854893794
490,724834,0.8485716800956312,0.8582653739577528,0.8577048990127941
491,724838,0.9044369355780457,0.9108185176279829,0.90209830192595
492,724839,0.8415834956608534,0.8563582657164995,0.8576708337044493
493,724855,0.8477200849140415,0.8479555514607712,0.8439984216392984
494,724858,,,
495,724868,0.8888855984838996,0.8979009290434476,0.895196713763374
496,724869,0.8825602465984349,0.8839877017924881,0.8816906326489888
497,724870,0.8423089154905217,0.8428294347497718,0.8503642135371294
498,724873,0.8604075013927678,0.8638262681722275,0.8738479822843603
499,724874,0.700441867208626,0.6852604495885549,0.6957886420488637
500,724878,0.9042452494498592,0.886367051527151,0.8911382270464013
501,724879,0.889945741638068,0.8865133047006943,0.8933158691440607
502,749709,0.8253232060716666,0.8474041257995378,0.8476064846326234
503,749710,0.8917552046378506,0.8754879191156452,0.8674742759014882
