drug_id,accuracy,mse,auc
1,0.42318059299191374,1.1395215939837433,0.484676880554259
3,0.209366391184573,4.8794525036595635,0.37005846812142207
5,0.41604010025062654,2.3533020007369276,0.4272463395104095
6,0.43734643734643736,0.8104631538753931,0.4351478837327894
9,0.29925187032418954,2.0891157124229256,0.4320040131565966
11,0.265,3.5369769975379666,0.4233971088435375
17,0.3047858942065491,0.7921006315703119,0.44690165094358486
29,0.3176178660049628,2.074442078411817,0.43815692223907887
30,0.3415841584158416,1.5911561881815954,0.45226811318360616
32,0.24619289340101522,3.7864661671857744,0.39855012378879073
34,0.5012285012285013,0.8914731394884785,0.37907286026408277
35,0.49507389162561577,2.190902884705603,0.5164602989747498
37,0.34236453201970446,1.029765211724743,0.42252617997419506
38,0.41277641277641275,1.245323656859144,0.4473267453368224
41,0.3341708542713568,2.19822836794027,0.44493119804237063
45,0.5388471177944862,1.4620783836274087,0.5098701926985344
51,0.4015151515151515,4.57203481077516,0.532724582231713
52,0.4181360201511335,0.6506378972972662,0.45391528609717047
53,0.3508771929824561,1.5594799306894387,0.412861694668768
54,0.37593984962406013,1.0815206711768928,0.45913798309178744
55,0.425,2.789775958530596,0.5192838598800644
56,0.4811083123425693,3.930705040706867,0.4892532885683571
59,0.37844611528822053,0.9250805587713713,0.4224375326378114
60,0.4371859296482412,2.5198659528096914,0.5045020833333332
62,0.2875,2.638827262039443,0.42144512843897247
63,0.42,1.1588218628607638,0.40762453537767157
64,0.21804511278195488,1.4593252632755684,0.44153934433631514
71,0.3308457711442786,2.1610939764493047,0.5141193570451437
83,0.2675324675324675,3.4335750938426486,0.4704229813386698
86,0.41854636591478694,2.0532125853360017,0.4667189548296147
87,0.4225,3.1435112648983194,0.49452299873487765
88,0.38154613466334164,2.213118921926478,0.4939790848881758
89,0.1662531017369727,1.2466105349340673,0.35838039148359613
91,0.2456575682382134,0.3326340110116457,0.32779402904616944
94,0.4912718204488778,0.9942429156075786,0.449825277146595
104,0.3865336658354115,2.2943724391573492,0.49416836746327736
106,0.2814070351758794,1.2512540912484063,0.3982624726948529
110,0.3198992443324937,0.8997104086301263,0.4544477104394095
111,0.3333333333333333,1.055828970203244,0.46105404744436296
119,0.6700251889168766,0.9953561603875042,0.49713985100619196
127,0.3945409429280397,1.8262311916207425,0.4741800083947952
133,0.3704128440366973,2.596503256067021,0.4754460218883225
134,0.4512471655328798,3.4584776589187958,0.4633311360692815
135,0.37254901960784315,6.376384175167138,0.4982794173632111
136,0.3711340206185567,2.261070634294219,0.4013171884644599
140,0.3945578231292517,2.3982358338516994,0.48531884152295984
147,0.31014823261117447,0.7260510524623636,0.439288076142234
150,0.5200918484500574,0.25768183674821055,0.40214256226798
151,0.33371559633027525,1.7277998225042723,0.4752743623500424
152,0.3852813852813853,1.4101129796663872,0.4894781176048632
153,0.46485260770975056,1.3774187092276828,0.4891928402566701
154,0.44937428896473264,0.7872627000432608,0.4962591280620039
155,0.376844494892168,2.0151109311230324,0.46525331107245077
156,0.41733181299885974,1.6134638798189003,0.5068129588572522
157,0.49035187287173665,1.0665398538994255,0.49709257580613464
158,0.34104046242774566,1.0538816199756806,0.4796662605352688
159,0.35917901938426455,2.1813240637490696,0.4684677607076351
163,0.3757094211123723,2.1453770036650783,0.4788968416854444
164,0.5165714285714286,2.591661343503059,0.5156690151908078
165,0.4157175398633257,1.7006238195993133,0.46048655183497605
166,0.49943246311010214,0.578651676435605,0.5081662522814467
167,0.4535017221584386,1.399529357170949,0.42949159801413633
170,0.35990888382687924,1.665169351973367,0.4435771584346531
171,0.47494305239179957,0.9924593976107605,0.47494128181875217
172,0.3150057273768614,0.9728309108003816,0.45556061582748225
173,0.42692750287687,1.3780790032681316,0.48580044448478454
175,0.2837209302325581,1.2262705308100188,0.47208489849528795
176,0.3008036739380023,2.1002740822149426,0.48388615986504435
177,0.4055619930475087,2.4359670800631807,0.4872911606180381
178,0.34062140391254314,1.8820037553554765,0.4736346980341353
179,0.33989071038251367,2.3043738534567804,0.4437380594278384
180,0.28438228438228436,3.6111877033519657,0.4654612285195858
182,0.3838150289017341,2.48666720591379,0.42846637965340656
184,0.4009216589861751,2.5260485777671473,0.4769485870302263
185,0.36059907834101385,1.8762385112171653,0.46992557005473196
186,0.5569767441860465,1.09196932341869,0.47509819759891037
190,0.33101851851851855,4.735117427732725,0.47641021259629485
192,0.2709529276693456,0.5187077511653695,0.5078159775905677
193,0.581798483206934,0.45896991324069153,0.4125315005727377
194,0.3225058004640371,2.2764780337040205,0.48766263840342217
196,0.26506024096385544,2.8832721481079275,0.3982273071065637
197,0.49193548387096775,0.7192525287304478,0.5019513054548747
199,0.5535097813578826,1.5383414849379362,0.570247392187244
200,0.49713631156930127,1.296679613858464,0.4921767781481072
201,0.4896788990825688,3.1550025054260384,0.50013036755921
202,0.3474770642201835,0.48127623851634904,0.5040051669529508
203,0.237012987012987,0.9801618520231395,0.4400058149233332
204,0.5137931034482759,2.5939762809281626,0.49581540901112353
205,0.447453954496208,0.37867818794323366,0.4541570757360231
206,0.5687973997833152,0.6133938167548505,0.4504437381220972
207,0.5293440736478712,1.2373729961401763,0.5126494356508382
208,0.3640303358613218,2.3467895134906858,0.4750312163103219
211,0.5005405405405405,1.1514005515082295,0.508858701701875
219,0.2826086956521739,2.764915225410215,0.5163489450312325
221,0.21513513513513513,0.9598585758317527,0.4396926926807943
222,0.3080260303687636,2.0131267285122187,0.5009679363288781
223,0.26868905742145177,2.2467376260298364,0.4379184132038209
224,0.35038084874863984,2.4525078921390335,0.4581846987470715
225,0.3203463203463203,2.3073257200478228,0.5001428409661332
226,0.38392857142857145,2.6948981142161528,0.5066054538338237
228,0.3564463705308776,1.5343619613295425,0.4597286459288899
229,0.24620390455531455,2.4392121337702575,0.4994564199095768
230,0.45021645021645024,0.9695992004462688,0.5010361937132127
231,0.4563843236409608,0.5171043946299249,0.4708748737210043
235,0.250814332247557,2.8889238308070926,0.47156858519127964
238,0.3463203463203463,1.225961443859655,0.4168738801784766
245,0.324235807860262,1.7041251337566956,0.47400417446941323
249,0.48968512486427795,1.4696568123210605,0.48737948196789654
252,0.323943661971831,1.8869030839258554,0.5133745158991844
253,0.41495124593716143,0.6574380357462705,0.4625269753834873
254,0.7071583514099783,0.7996561737761145,0.5092896856758594
255,0.4788732394366197,0.7946185640517379,0.45968583143713243
256,0.4268689057421452,1.6805946506170257,0.509749862981522
257,0.31378935939196523,1.7438786319313215,0.5237400175073962
258,0.29379760609357997,0.6882975426341069,0.46221932141019567
260,0.2920738327904452,1.9795412173740943,0.47163791639146085
261,0.43322475570032576,1.6634164705527916,0.4869784753037256
262,0.3517915309446254,1.5896330165409847,0.48201242033944397
263,0.4549402823018458,0.584719461496858,0.42540562394339104
265,0.32461873638344224,1.1222303862088212,0.46632176822527693
266,0.5298588490770901,0.23832624258733037,0.4996981157112526
268,0.42069741282339707,5.10200247592698,0.4626852957764565
