drug_id,accuracy,mse,auc
167,0.5958668197474167,1.5624151886722282,0.5644976420911069
170,0.6548974943052391,1.7758180836492732,0.612076975139959
171,0.541002277904328,1.0259358719643343,0.5778732411637549
172,0.5280641466208477,1.0476134340745835,0.5791038083438603
173,0.7307249712313003,1.4876396140803045,0.6175214560003875
175,0.48604651162790696,1.3304221383272894,0.6176192463029156
176,0.4535017221584386,2.2809685979287635,0.6085670973762607
177,0.5341830822711472,2.610616101928346,0.5337644568211761
178,0.6144994246260069,2.0609497450581276,0.627003578228149
179,0.5912568306010929,2.4850531165707994,0.6778781518130143
180,0.5151515151515151,3.9744079715869454,0.5850409381281906
182,0.5838150289017341,2.835668439522511,0.5973817079259959
184,0.576036866359447,2.8060232192359487,0.6026427227453781
185,0.5483870967741935,2.109499699530791,0.6134815388116192
186,0.6604651162790698,1.1820366032635583,0.6435956989149995
190,0.4756944444444444,5.065923143225398,0.5779890782747377
192,0.7520091848450058,0.5525295461928069,0.5640419039496908
193,0.8873239436619719,0.4918448207137059,0.5568364052900135
194,0.648491879350348,2.4241078117378705,0.6305937630954891
196,0.6681270536692223,3.124878976913285,0.6658915290268751
197,0.6036866359447005,0.7501786904180424,0.5536585777827084
199,0.6582278481012658,1.6364528287913862,0.554338852832036
200,0.6437571592210768,1.3919744355682466,0.5566340086059531
201,0.5149082568807339,3.3289054817939565,0.5664783130695529
202,0.7442660550458715,0.49377544009208924,0.5892729428703928
203,0.7045454545454546,1.0837987380551863,0.6864706173168349
204,0.7333333333333333,2.696675463941562,0.5769755855444911
205,0.7280606717226435,0.43781390823531996,0.7524549993280644
206,0.9089924160346695,0.7109354034720119,0.6988437147474008
207,0.6846950517836594,1.3422705089003597,0.5721817048465015
208,0.49945828819068255,2.6049390536350745,0.6434107066470726
211,0.7124324324324325,1.2149091497382398,0.6888591706657432
219,0.6076086956521739,2.9825329941023693,0.6974990477213465
221,0.6345945945945946,1.090716875126866,0.6869795721675116
222,0.6225596529284165,2.274600205460046,0.7593759067191886
223,0.5872156013001083,2.4155446518959645,0.702646229856691
224,0.6060935799782372,2.6597284895756883,0.6639541727283981
225,0.5833333333333334,2.518264767935114,0.6765684240162013
226,0.6283482142857143,2.9913101978999848,0.7021848043913915
228,0.6359696641386782,1.6993639028945269,0.709402258268133
229,0.5108459869848156,2.6141822785817093,0.6061374515957002
230,0.6893939393939394,1.063148633736154,0.679268047957366
231,0.6624525916561315,0.5895967172193386,0.6725986701344459
235,0.5494028230184582,2.8355372346476333,0.589199914330227
238,0.8127705627705628,1.3169765631192523,0.6222548197969201
245,0.5731441048034934,1.7538149581041929,0.6180496059612984
249,0.6330076004343105,1.5991572430305536,0.7144545093287471
252,0.6013001083423619,1.851594179210307,0.7263526516514883
253,0.6543878656554712,0.7341471006499655,0.7528404040102874
254,0.9002169197396963,0.8985085988032276,0.7920633655160089
255,0.8039003250270856,0.8593472844018648,0.6031388694888143
256,0.7183098591549296,1.7497968501300514,0.6673577487211609
257,0.5200868621064061,1.9532931098896051,0.6928230523291822
258,0.5973884657236126,0.7600298647732776,0.7198189720969935
260,0.5917480998914224,2.1009171885364237,0.7343237171992696
261,0.6601520086862106,1.79301413468002,0.7520930025378946
262,0.6210640608034745,1.8489212338679788,0.6452010844174776
263,0.6590662323561346,0.6991983402320175,0.6489297669302073
265,0.5468409586056645,1.2119968301486044,0.7104253014691612
266,0.6634093376764386,0.29185088585316493,0.6111711736879354
268,0.7390326209223848,4.938611252726009,0.5905534570912488
269,0.5622270742358079,1.9319449476542858,0.6010669116802917
271,0.900871459694989,0.7081455746460352,0.77882062514679
272,0.5997807017543859,2.398431819863534,0.6096301365746746
273,0.7190265486725663,2.5720817898214947,0.6247563474106232
274,0.6529017857142857,3.0937377846164256,0.631022517579125
275,0.5527747551686616,1.9393195448320344,0.7173985476439827
276,0.7281659388646288,2.516474834028849,0.6812070053367522
277,0.9642470205850487,0.840576262742508,0.7787291436845009
279,0.5722041259500543,1.0509824881176648,0.7138455676139722
281,0.8673913043478261,1.1350850860237243,0.8006859990172593
282,0.5802603036876356,2.4948418486628006,0.6504720953689048
283,0.5677139761646804,2.829333019566411,0.6248274507463143
286,0.6188925081433225,0.7362514800698612,0.7271358251113899
287,0.6847826086956522,1.3108360620255037,0.6474403415905339
288,0.5993485342019544,1.0665264320583874,0.6394342048143709
290,0.7260869565217392,0.9946519182431275,0.6063370561533452
291,0.6015200868621065,1.2413499882045396,0.5794730326733003
292,0.6594360086767896,1.3171100370524804,0.6832664065703034
293,0.6892039258451472,2.2520733881734687,0.574152218634738
294,0.6528835690968444,1.5693966243232236,0.6831570132621906
295,0.5928338762214984,1.9647165133206603,0.7251991389657669
298,0.8167028199566161,0.8616402758165468,0.6630409103508099
299,0.559432933478735,4.142697529687634,0.6649971247501676
300,0.5603917301414582,3.1463374806177185,0.6890372000165188
301,0.5384615384615384,2.8842613726713906,0.7065030112152898
302,0.5415754923413567,4.309938211769341,0.6766026091976821
303,0.5808903365906624,2.0951151830277186,0.7102475223937489
304,0.6141304347826086,1.4018267630999581,0.6379517963204404
305,0.5602605863192183,2.033607718755732,0.7127996496926657
306,0.6836403033586133,1.839523069791504,0.7043770046802958
308,0.8714596949891068,1.8637276213619984,0.6875165512805962
309,0.6351791530944625,1.4723994064721764,0.6934428024919196
310,0.6297502714440825,1.3189535543047568,0.6686192431332391
312,0.8143322475570033,0.4977032148262566,0.6132795926598105
326,0.6883821932681867,2.454152581092294,0.684945350064012
328,0.5421686746987951,3.7937598778737396,0.6580319185738878
329,0.580715059588299,1.1921765860167515,0.7341604958953485
330,0.5672451193058569,1.280144416857194,0.6947484493708451
331,0.6208791208791209,2.2660024430294934,0.672590917409653
332,0.590465872156013,0.6455899040491123,0.6674230101104653
333,0.8426229508196721,0.7905374813533573,0.7411767698532404
341,0.630718954248366,0.4023883350993709,0.7122484118640156
344,0.5686274509803921,4.270240292215825,0.699218541035369
345,0.6471226927252985,0.6647907348205531,0.6727303951096206
346,0.5980066445182725,4.889768013249592,0.6596674446301313
1001,0.6971496437054632,1.3961624649592925,0.6873350985038768
1003,0.6157461809635723,2.378031892070833,0.6784890251290404
1004,0.6009389671361502,1.9190258495904267,0.6488206192794216
1005,0.7406103286384976,1.2742810560460383,0.5605542045992361
1006,0.6544811320754716,2.5371927076683525,0.6472791039665092
1007,0.6373239436619719,1.7772459489515815,0.7107874562624811
1008,0.5146886016451234,1.9998381881195515,0.7088048474210945
1009,0.6947743467933492,1.4275103107346678,0.5921327342180146
1010,0.6556603773584906,1.0317321344444967,0.6703220246971718
1011,0.7027027027027027,2.527245209541178,0.7179337630375825
1012,0.7092614302461899,1.0631074305591788,0.6377340943236005
1013,0.8970223325062034,1.4451742855991143,0.688887447634421
1014,0.6805225653206651,2.0867141565983434,0.7700289326836677
1015,0.6342042755344418,1.796291886670332,0.6733787437257975
1016,0.6471990464839095,2.321771883275704,0.6592288643511162
1017,0.6126760563380281,0.9579112635527302,0.6609945828889737
1018,0.7453051643192489,0.4998887647007171,0.5655084554388111
1019,0.5720984759671747,1.784922747504438,0.6716904348850848
1020,0.642018779342723,0.5628890325604267,0.6990641937669376
1021,0.667060212514758,1.51291961235101,0.6269356730953116
1022,0.763807285546416,1.9841838405020538,0.6780207335490234
1023,0.6171967020023557,1.2362087845124492,0.5529251309359454
1024,0.700352526439483,1.9495024785948383,0.6894716226200713
1025,0.6356382978723404,0.73396304176336,0.6429819369967302
1026,0.5352112676056338,2.1610472600051938,0.6708257483956652
1028,0.7067137809187279,0.6273944620328686,0.6487566484227191
1029,0.9095182138660399,0.8360246249336912,0.5144927536231885
1030,0.6129411764705882,0.890590068936905,0.5568952948729259
1031,0.6345475910693302,2.8610302482166983,0.6504718155888867
1032,0.8143360752056404,1.6568051694144854,0.7125234870723552
1033,0.5938967136150235,0.6824335287628017,0.6424962020509454
1036,0.6294117647058823,1.4706378597765508,0.7458161202811663
1037,0.7403055229142186,1.4662138163591663,0.6470196734600692
1038,0.6367924528301887,0.8225351308839343,0.6031861650009799
1039,0.6140979689366786,0.5466482152113546,0.5708171189278541
1042,0.5410225921521997,0.7899940916616204,0.5109834135092176
1043,0.6996466431095406,0.5997150233074898,0.5862348285406593
1046,0.5768725361366623,1.1815290275544001,0.5507231939166871
1047,0.5170387779083431,1.4894780518246404,0.6806208911614317
1049,0.6686251468860165,1.1995534107790384,0.5792678102840272
1050,0.5785536159600998,1.5219105545650506,0.5858122647579677
1052,0.5217391304347826,1.0516297980561737,0.5962713726917314
1053,0.596130592503023,1.9837740969311424,0.6352137868658799
1054,0.5937122128174124,2.247340111654545,0.6561751676795924
1057,0.6066350710900474,1.3977641677504988,0.6313251889174167
1058,0.6156583629893239,2.2440628981202515,0.5678060803727182
1059,0.7141162514827996,1.1031792039569461,0.6566291785475945
1060,0.6073546856465006,2.3585501522731556,0.7285836654298933
1061,0.6570397111913358,1.1797137283792238,0.7320338866471019
1062,0.5624242424242424,2.160421357267763,0.6502930145578564
1066,0.6423034330011074,1.616348427874601,0.6161875691480955
1067,0.6168831168831169,0.5189513874664494,0.5653274675466575
1069,0.6328293736501079,0.7962821263241281,0.5755188924674813
1072,0.5506465517241379,0.7833469652385994,0.5608502385268511
1091,0.5408602150537635,1.3747531857681359,0.6247256844079463
1114,0.8350398179749715,0.9299641197717444,0.647194316608673
1129,0.6791208791208792,0.8915099666092743,0.548146170959372
1133,0.739413680781759,0.9677692861858279,0.6424513210692527
1142,0.7806841046277666,0.9665321653948933,0.6166567719853737
1143,0.5967741935483871,1.5238724126436267,0.560621064830831
1149,0.8364030335861322,1.2923477846512008,0.6194752855870946
1158,0.613682092555332,0.8580297667778376,0.6024926656854205
1161,0.5915492957746479,1.2278539049067494,0.6024805603752972
1164,0.4899598393574297,1.0689802941156532,0.5805140278824489
1166,0.5551102204408818,1.5244194268900757,0.5888319507798115
1170,0.7780244173140954,1.1392731276715293,0.5599514350284404
1175,0.5746753246753247,0.9605379231372597,0.6167156252348321
1192,0.6416309012875536,1.7990342927585983,0.6453218096167735
1194,0.6148068669527897,0.7711881418311776,0.6029592142432527
1199,0.6105150214592274,0.555940380072758,0.5721275081955401
1203,0.511578947368421,1.407187446406663,0.641018040515963
1218,0.6605005440696409,1.1403865861695806,0.6283040775402577
1219,0.6064171122994653,1.1339456820846505,0.5887420440760959
1230,0.8038585209003215,0.5179806265857105,0.5213738785014725
1236,0.6556149732620321,1.7338424809659532,0.5623409635465019
1239,0.6373902132998746,1.522642775947801,0.5871126604241247
1241,0.6147986942328618,1.1233231134958082,0.6454272874153494
1242,0.8402173913043478,1.618182971472853,0.7302012671446764
1243,0.5890557939914163,0.852131470269239,0.6296529408343987
1248,0.5580110497237569,7.180333758012962,0.6900571329605203
1259,0.6082698585418934,2.717849185165862,0.6736471649916705
1261,0.5984848484848485,1.896544260355452,0.60777178895691
1262,0.7868852459016393,0.26901036599634526,0.6842629600463574
1264,0.6652078774617067,0.32176674021224205,0.5935987824508868
1268,0.6468039003250271,0.7881451449898345,0.6103664032365745
1371,0.6008676789587852,1.1782919858919498,0.7333475103055682
1372,0.6537180910099889,3.589895861975222,0.8002721295912659
1373,0.6860730593607306,2.624763498752281,0.7837598537219698
1375,0.6334792122538293,0.5733318521234336,0.7632558643551337
1377,0.7159956474428727,2.061354641877405,0.6874869712608783
1378,0.6138297872340426,3.1433945657349427,0.7108032609817565
1494,0.5967914438502674,2.119343764797347,0.6496129468976864
1495,0.6318681318681318,1.0379252295776793,0.6247662694823578
1498,0.6436285097192225,2.082904328520098,0.7311442099400131
1502,0.6122448979591837,0.42586932224506524,0.567203499592847
1526,0.7474518686296716,1.804728830346344,0.774628319026168
1527,0.6569506726457399,1.5834800489815335,0.5994535595371647
1529,0.5240793201133145,2.1544754179468395,0.5954657654345116
